return_id,order_id,sku_code,reason_code,status,request_date,resolution
RET-000129355,ORD-000567417,NQ-OUT-001-M-NVY,R01,완료,2025-12-22,교환
RET-000127556,ORD-000560648,NQ-PNT-002-XL-BEG,R01,완료,2025-12-19,교환
RET-000078537,ORD-000348779,NQ-TOP-001-XL-WHT,R03,완료,2025-08-11,환불
RET-000031220,ORD-000142098,NQ-CLR-WRM-001-S-ASH,R04,완료,2025-02-06,환불
RET-000092569,ORD-000407763,NQ-TOP-002-2XL-NVY,R01,완료,2025-10-02,교환
RET-000087470,ORD-000386688,NQ-OUT-001-S-BEG,R01,완료,2025-09-03,환불
RET-000148977,ORD-000654437,NQ-TOP-001-S-GRY,R05,완료,2026-01-28,교환
RET-000034893,ORD-000158615,NQ-TOP-001-L-BLK,R03,완료,2025-03-04,교환
RET-000010950,ORD-000051162,NQ-PNT-001-L-KHK,R02,완료,2024-08-13,환불
RET-000010413,ORD-000048592,NQ-CLR-COOL-005-M-CRM,R03,완료,2024-08-17,환불
RET-000045850,ORD-000204688,NQ-TOP-001-L-WHT,R05,완료,2025-03-26,교환
RET-000267626,ORD-001200474,NQ-PNT-003-M-GRY,R01,완료,2026-08-16,교환
RET-000008247,ORD-000038479,NQ-TOP-002-L-BLK,R03,완료,2024-07-14,교환
RET-000251470,ORD-001110536,NQ-PNT-001-M-BEG,R03,완료,2026-08-08,교환
RET-000009357,ORD-000043912,NQ-TOP-002-S-BLK,R01,완료,2024-08-01,환불
RET-000251804,ORD-001112123,NQ-PNT-003-L-GRY,R03,완료,2026-08-13,교환
RET-000215129,ORD-000947571,NQ-CLR-WRM-001-M-IVR,R02,완료,2026-05-30,환불
RET-000244791,ORD-001080408,NQ-PNT-001-XL-NVY,R01,완료,2026-07-26,환불
RET-000232880,ORD-001026689,NQ-OUT-001-M-NVY,R03,완료,2026-07-03,환불
RET-000219941,ORD-000969557,NQ-CLR-COOL-002-L-IVR,R04,완료,2026-06-03,교환
RET-000091256,ORD-000402020,NQ-PNT-001-XL-BEG,R03,완료,2025-09-24,환불
RET-000247207,ORD-001091425,NQ-CLR-COOL-002-L-ASH,R01,완료,2026-07-22,교환
RET-000212570,ORD-000936093,NQ-CLR-WRM-001-M-ASH,R04,완료,2026-05-17,교환
RET-000004816,ORD-000022444,NQ-TOP-001-M-WHT,R01,완료,2024-05-17,교환
RET-000108885,ORD-000478386,NQ-PNT-001-XL-BEG,R02,완료,2025-11-09,교환
RET-000032367,ORD-000147377,NQ-CLR-COOL-002-S-IVR,R04,완료,2025-02-09,환불
RET-000226327,ORD-000998528,NQ-PNT-001-4XL-NVY,R03,완료,2026-06-13,환불
RET-000220184,ORD-000970685,NQ-TOP-001-XL-LYL,R03,완료,2026-06-12,교환
RET-000242669,ORD-001070584,NQ-PNT-001-L-BEG,R02,완료,2026-07-18,교환
RET-000003263,ORD-000015134,NQ-TOP-002-XL-GRY,R01,완료,2024-04-27,교환
RET-000099565,ORD-000439124,NQ-PNT-001-L-GRY,R03,완료,2025-10-21,교환
RET-000109124,ORD-000479370,NQ-TOP-001-XL-NVY,R01,완료,2025-11-10,교환
RET-000108235,ORD-000475711,NQ-OUT-001-M-BLK,R01,완료,2025-11-19,환불
RET-000162056,ORD-000706106,NQ-CLR-MUT-003-L-ASH,R01,완료,2026-03-02,환불
RET-000269675,ORD-001223065,NQ-OUT-001-S-BLK,R01,완료,2026-08-15,교환
RET-000173494,ORD-000759182,NQ-ACC-PCH-005-FREE-WHT,R03,완료,2026-03-25,교환
RET-000179378,ORD-000786638,NQ-TOP-001-M-WHT,R01,완료,2026-03-26,교환
RET-000002754,ORD-000012726,NQ-CLR-COOL-005-L-CRM,R01,완료,2024-04-16,환불
RET-000001278,ORD-000005868,NQ-CLR-WRM-001-M-IVR,R01,완료,2024-03-26,교환
RET-000018475,ORD-000085431,NQ-TOP-002-M-WHT,R03,완료,2024-11-09,환불
RET-000266780,ORD-001193201,NQ-PNT-003-XL-BLK,R01,검수중,2026-08-19,
RET-000001156,ORD-000005317,NQ-TOP-001-M-NVY,R03,완료,2024-03-22,환불
RET-000141080,ORD-000615013,NQ-PNT-001-2XL-NVY,R02,완료,2026-01-18,환불
RET-000183286,ORD-000805257,NQ-PNT-001-L-BEG,R03,완료,2026-04-01,교환
RET-000175488,ORD-000768368,TRD-OUT-03-NAT-003-L-BLK,R03,완료,2026-03-20,환불
RET-000088157,ORD-000389391,NQ-PNT-001-XL-GRY,R02,완료,2025-09-11,환불
RET-000085169,ORD-000377454,NQ-OUT-001-M-NVY,R01,완료,2025-08-25,교환
RET-000229857,ORD-001013824,NQ-TOP-001-L-GRY,R03,완료,2026-07-01,환불
RET-000105770,ORD-000465454,NQ-OUT-003-L-BEG,R01,완료,2025-11-12,환불
RET-000125497,ORD-000552356,NQ-TOP-001-2XL-ORC,R02,완료,2025-12-10,교환
RET-000107050,ORD-000470896,NQ-TOP-003-M-BLK,R03,완료,2025-11-07,교환
RET-000100048,ORD-000441123,NQ-OUT-001-L-BEG,R03,완료,2025-10-14,교환
RET-000061421,ORD-000272484,NQ-TOP-001-L-GRY,R03,완료,2025-06-21,교환
RET-000011661,ORD-000054457,NQ-TOP-003-2XL-WHT,R01,완료,2024-08-25,환불
RET-000212677,ORD-000936613,NQ-CLR-MUT-003-M-ASH,R02,완료,2026-05-26,교환
RET-000001890,ORD-000008682,NQ-TOP-002-S-BLK,R04,완료,2024-03-27,교환
RET-000005354,ORD-000024937,NQ-CLR-WRM-001-M-CRM,R03,완료,2024-05-22,교환
RET-000230735,ORD-001017519,NQ-OUT-001-S-NVY,R02,완료,2026-07-03,교환
RET-000267075,ORD-001195404,NQ-PNT-001-3XL-BEG,R01,완료,2026-08-11,교환
RET-000164635,ORD-000718245,NQ-TOP-005-2XL-WHT,R01,완료,2026-03-09,교환
RET-000063574,ORD-000282550,NQ-PNT-001-2XL-NVY,R03,완료,2025-06-21,환불
RET-000120220,ORD-000529595,NQ-CLR-MUT-003-S-CRM,R01,완료,2025-12-05,환불
RET-000117473,ORD-000516711,NQ-PNT-001-S-KHK,R04,완료,2025-12-10,교환
RET-000224052,ORD-000988083,NQ-TOP-001-XL-ORC,R04,완료,2026-06-20,교환
RET-000076164,ORD-000337897,NQ-PNT-001-2XL-NVY,R02,완료,2025-08-16,환불
RET-000214484,ORD-000944614,NQ-PNT-001-M-KHK,R03,완료,2026-06-04,환불
RET-000207598,ORD-000912650,NQ-TOP-001-L-NVY,R03,완료,2026-05-10,교환
RET-000251654,ORD-001111404,NQ-PNT-001-2XL-GRY,R01,완료,2026-07-28,환불
RET-000115570,ORD-000508015,NQ-CLR-WRM-001-M-ASH,R03,완료,2025-12-14,교환
RET-000235206,ORD-001036964,NQ-DRS-002-L-IVR,R05,완료,2026-07-04,교환
RET-000139914,ORD-000610142,NQ-TOP-001-XL-LYL,R03,완료,2026-01-18,환불
RET-000094481,ORD-000416376,NQ-PNT-001-S-KHK,R03,완료,2025-10-04,환불
RET-000260381,ORD-001151890,NQ-OUT-002-M-BLK,R01,완료,2026-08-13,교환
RET-000234326,ORD-001033072,NQ-PNT-001-L-NVY,R01,완료,2026-06-26,교환
RET-000015708,ORD-000072581,NQ-PNT-001-XL-KHK,R01,완료,2024-10-06,교환
RET-000151749,ORD-000666008,NQ-TOP-001-L-SKB,R05,완료,2026-02-07,교환
RET-000016975,ORD-000078347,NQ-CLR-MUT-003-S-ASH,R02,완료,2024-10-10,교환
RET-000090363,ORD-000398201,NQ-PNT-001-M-KHK,R01,완료,2025-09-16,교환
RET-000178668,ORD-000783568,NQ-TOP-004-XL-NVY,R03,완료,2026-03-24,환불
RET-000192068,ORD-000844434,NQ-OUT-001-S-GRY,R02,완료,2026-04-13,교환
RET-000209273,ORD-000920577,NQ-OUT-001-L-GRY,R04,완료,2026-05-17,환불
RET-000005688,ORD-000026549,NQ-TOP-005-XL-WHT,R01,완료,2024-06-01,교환
RET-000268791,ORD-001212451,NQ-OUT-002-M-NVY,R01,접수,2026-08-20,
RET-000022133,ORD-000101774,NQ-TOP-003-2XL-WHT,R01,완료,2024-12-02,환불
RET-000249469,ORD-001101758,NQ-OUT-001-M-BLK,R01,완료,2026-07-24,교환
RET-000148599,ORD-000652796,NQ-TOP-001-2XL-NVY,R03,완료,2026-02-09,환불
RET-000020050,ORD-000092376,NQ-TOP-001-2XL-SKB,R01,완료,2024-11-08,교환
RET-000238388,ORD-001050631,NQ-PNT-001-3XL-NVY,R03,완료,2026-07-02,환불
RET-000032959,ORD-000150031,NQ-TOP-001-4XL-LYL,R02,완료,2025-02-28,환불
RET-000239126,ORD-001053974,NQ-CLR-COOL-005-M-CRM,R03,완료,2026-07-15,교환
RET-000195069,ORD-000857357,NQ-PNT-003-4XL-BEG,R01,완료,2026-04-16,환불
RET-000169594,ORD-000740990,TRD-OUT-03-STR-001-S-BLK,R04,완료,2026-03-29,교환
RET-000153166,ORD-000671694,NQ-PNT-001-M-NVY,R03,완료,2026-02-16,환불
RET-000107385,ORD-000472327,NQ-OUT-001-M-BLK,R01,완료,2025-11-02,환불
RET-000184215,ORD-000809755,NQ-OUT-001-L-BLK,R01,완료,2026-03-25,교환
RET-000228787,ORD-001009285,NQ-OUT-001-S-BEG,R01,완료,2026-06-24,교환
RET-000101228,ORD-000446223,NQ-PNT-001-M-KHK,R04,완료,2025-10-24,교환
RET-000227654,ORD-001004460,NQ-TOP-001-XL-WHT,R05,완료,2026-06-11,교환
RET-000012199,ORD-000057030,NQ-PNT-001-L-NVY,R02,완료,2024-08-27,환불
RET-000205727,ORD-000903435,NQ-TOP-001-L-LYL,R03,완료,2026-05-03,환불
RET-000176890,ORD-000775166,NQ-PNT-002-2XL-BLK,R04,완료,2026-03-24,교환
RET-000099142,ORD-000437288,NQ-TOP-003-M-WHT,R02,완료,2025-10-16,교환
RET-000246541,ORD-001088444,NQ-PNT-002-3XL-BEG,R03,완료,2026-08-01,환불
RET-000072532,ORD-000321420,NQ-CLR-COOL-002-S-IVR,R01,완료,2025-08-03,환불
RET-000246905,ORD-001090139,NQ-PNT-001-L-BEG,R01,완료,2026-07-30,교환
RET-000143462,ORD-000626077,NQ-TOP-001-4XL-ORC,R04,완료,2026-01-24,교환
RET-000086093,ORD-000381195,NQ-TOP-003-XL-BLK,R01,완료,2025-08-24,교환
RET-000007776,ORD-000036198,NQ-CLR-WRM-001-S-CRM,R01,완료,2024-07-01,환불
RET-000250034,ORD-001104189,NQ-PNT-001-XL-BLK,R02,완료,2026-08-12,교환
RET-000163375,ORD-000712273,NQ-CLR-WRM-001-S-CRM,R01,완료,2026-03-11,교환
RET-000166515,ORD-000726906,TRD-OUT-03-WAV-002-L-BEG,R02,완료,2026-03-27,교환
RET-000131089,ORD-000573926,NQ-TOP-001-XL-ORC,R01,완료,2025-12-23,교환
RET-000164373,ORD-000716908,NQ-DRS-001-L-IVR,R02,완료,2026-03-22,환불
RET-000232928,ORD-001026859,NQ-TOP-001-M-GRY,R01,완료,2026-06-23,교환
RET-000094793,ORD-000417817,NQ-CLR-COOL-002-L-CRM,R01,완료,2025-10-03,환불
RET-000267170,ORD-001196257,NQ-TOP-001-S-SKB,R01,완료,2026-08-17,교환
RET-000109072,ORD-000479150,NQ-TOP-002-S-NVY,R01,완료,2025-11-09,환불
RET-000178989,ORD-000785035,NQ-OUT-001-L-BLK,R01,완료,2026-03-31,교환
RET-000138149,ORD-000602404,NQ-PNT-001-XS-GRY,R01,완료,2026-01-07,교환
RET-000173829,ORD-000760668,NQ-TOP-001-M-NVY,R01,완료,2026-03-10,환불
RET-000092087,ORD-000405636,TRD-TOP-01-WAV-002-M-BLK,R03,완료,2025-09-12,교환
RET-000086744,ORD-000383776,NQ-PNT-001-XL-NVY,R01,완료,2025-09-06,교환
RET-000123818,ORD-000545378,NQ-PNT-001-3XL-KHK,R02,완료,2025-12-19,환불
RET-000177634,ORD-000778556,NQ-CLR-MUT-003-M-CRM,R03,완료,2026-03-21,교환
RET-000028258,ORD-000128660,NQ-TOP-001-M-NVY,R03,완료,2025-01-11,교환
RET-000134568,ORD-000587895,NQ-PNT-001-M-KHK,R04,완료,2026-01-14,환불
RET-000139588,ORD-000608610,NQ-PNT-003-2XL-BEG,R01,완료,2026-01-06,교환
RET-000084389,ORD-000374433,NQ-TOP-001-S-SKB,R01,완료,2025-09-02,교환
RET-000229923,ORD-001014118,NQ-OUT-001-L-NVY,R01,완료,2026-06-18,환불
RET-000163605,ORD-000713310,NQ-PNT-003-4XL-BEG,R01,완료,2026-03-08,교환
RET-000000479,ORD-000002248,NQ-PNT-003-XS-GRY,R03,완료,2024-03-27,교환
RET-000232718,ORD-001026075,NQ-PNT-001-M-BLK,R03,완료,2026-06-21,교환
RET-000022458,ORD-000103250,NQ-PNT-001-2XL-BLK,R03,완료,2024-12-03,환불
RET-000260180,ORD-001150921,NQ-TOP-001-XS-WHT,R01,완료,2026-08-16,교환
RET-000261910,ORD-001160090,NQ-OUT-001-S-BEG,R01,검수중,2026-08-18,
RET-000222290,ORD-000980131,NQ-TOP-001-XL-SKB,R04,완료,2026-06-22,교환
RET-000034606,ORD-000157366,NQ-PNT-001-XL-BLK,R03,완료,2025-03-10,환불
RET-000087999,ORD-000388781,NQ-TOP-001-S-WHT,R01,완료,2025-09-07,교환
RET-000207775,ORD-000913467,NQ-TOP-004-XL-NVY,R03,완료,2026-05-20,교환
RET-000173219,ORD-000757774,NQ-CLR-MUT-003-M-ASH,R01,완료,2026-03-26,교환
RET-000263548,ORD-001169928,NQ-TOP-001-XS-ORC,R02,완료,2026-08-06,환불
RET-000105158,ORD-000462956,NQ-TOP-001-M-NVY,R03,완료,2025-11-13,교환
RET-000182727,ORD-000802507,NQ-TOP-001-L-NVY,R01,완료,2026-04-06,교환
RET-000120053,ORD-000528822,NQ-OUT-002-L-GRY,R02,완료,2025-12-07,교환
RET-000177064,ORD-000775883,TRD-OUT-03-STR-001-L-BEG,R01,완료,2026-03-19,교환
RET-000086997,ORD-000384892,NQ-OUT-003-L-NVY,R02,완료,2025-09-02,교환
RET-000151282,ORD-000664218,NQ-TOP-001-XL-BLK,R01,완료,2026-02-06,환불
RET-000030390,ORD-000138260,NQ-CLR-COOL-005-M-CRM,R02,완료,2025-01-28,교환
RET-000151924,ORD-000666695,NQ-PNT-001-L-GRY,R02,완료,2026-02-01,교환
RET-000169052,ORD-000738459,NQ-CLR-COOL-002-S-IVR,R03,완료,2026-03-14,환불
RET-000173287,ORD-000758070,TRD-OUT-03-WAV-002-L-BEG,R01,완료,2026-03-18,교환
RET-000038234,ORD-000172175,NQ-CLR-WRM-004-L-CRM,R01,완료,2025-03-10,교환
RET-000248997,ORD-001099604,NQ-TOP-001-M-ORC,R03,완료,2026-08-09,교환
RET-000066863,ORD-000297003,NQ-PNT-001-M-KHK,R01,완료,2025-07-03,환불
RET-000188501,ORD-000829096,NQ-TOP-004-S-NVY,R03,완료,2026-04-13,환불
RET-000232339,ORD-001024449,NQ-OUT-003-M-NVY,R01,완료,2026-07-03,교환
RET-000187669,ORD-000825686,NQ-PNT-004-XL-GRY,R01,완료,2026-04-14,환불
RET-000202437,ORD-000888428,NQ-TOP-001-S-GRY,R02,완료,2026-05-13,교환
RET-000174847,ORD-000765366,NQ-OUT-001-L-BLK,R03,완료,2026-03-18,환불
RET-000153261,ORD-000671988,NQ-PNT-001-S-BLK,R01,완료,2026-02-18,교환
RET-000185036,ORD-000813820,NQ-PNT-001-M-BEG,R02,완료,2026-04-13,환불
RET-000166980,ORD-000729012,NQ-TOP-001-S-GRY,R02,완료,2026-03-22,교환
RET-000172900,ORD-000756229,NQ-PNT-001-2XL-BLK,R03,완료,2026-03-15,교환
RET-000089412,ORD-000394333,NQ-PNT-003-XS-BEG,R01,완료,2025-09-11,교환
RET-000170930,ORD-000747183,NQ-CLR-COOL-002-M-IVR,R04,완료,2026-03-23,교환
RET-000209776,ORD-000922934,NQ-CLR-WRM-001-M-CRM,R01,완료,2026-05-12,환불
RET-000104513,ORD-000460333,NQ-PNT-002-M-BLK,R04,완료,2025-10-29,교환
RET-000007240,ORD-000033690,NQ-CLR-MUT-003-S-ASH,R03,완료,2024-06-19,교환
RET-000028087,ORD-000127952,NQ-CLR-WRM-001-L-ASH,R03,완료,2025-01-08,교환
RET-000112981,ORD-000496386,NQ-PNT-001-XL-BEG,R01,완료,2025-11-22,환불
RET-000003223,ORD-000014952,NQ-CLR-COOL-005-L-IVR,R02,완료,2024-04-26,교환
RET-000106913,ORD-000470238,TRD-TOP-01-NAT-003-L-BLK,R04,완료,2025-11-17,교환
RET-000209136,ORD-000919837,NQ-CLR-COOL-002-M-ASH,R01,완료,2026-05-14,환불
RET-000127561,ORD-000560666,NQ-TOP-001-S-ORC,R02,완료,2025-12-25,교환
RET-000181960,ORD-000798927,NQ-PNT-001-4XL-GRY,R03,완료,2026-04-03,환불
RET-000260994,ORD-001155082,NQ-TOP-001-L-SKB,R01,완료,2026-08-06,교환
RET-000269343,ORD-001219086,NQ-TOP-001-S-LYL,R01,검수중,2026-08-19,
RET-000056165,ORD-000248973,NQ-PNT-002-M-BLK,R01,완료,2025-05-17,환불
RET-000223115,ORD-000984060,NQ-CLR-WRM-001-L-CRM,R01,완료,2026-06-24,교환
RET-000091937,ORD-000404985,NQ-CLR-MUT-003-S-ASH,R03,완료,2025-09-30,환불
RET-000033249,ORD-000151247,NQ-CLR-WRM-001-S-IVR,R01,완료,2025-02-23,교환
RET-000053981,ORD-000239700,NQ-OUT-002-S-BEG,R01,완료,2025-05-16,환불
RET-000088253,ORD-000389790,NQ-PNT-003-M-BLK,R02,완료,2025-09-09,교환
RET-000207185,ORD-000910705,NQ-TOP-002-S-WHT,R03,완료,2026-05-09,교환
RET-000254842,ORD-001125585,NQ-DRS-001-S-BLK,R03,완료,2026-08-16,환불
RET-000247456,ORD-001092572,NQ-DRS-001-M-BLK,R02,완료,2026-07-25,환불
RET-000062986,ORD-000279801,NQ-TOP-002-M-NVY,R01,완료,2025-06-27,교환
RET-000215366,ORD-000948602,NQ-TOP-002-L-BLK,R03,완료,2026-06-06,교환
RET-000183715,ORD-000807289,NQ-TOP-003-2XL-WHT,R01,완료,2026-03-24,환불
RET-000085156,ORD-000377407,NQ-OUT-001-M-GRY,R01,완료,2025-08-24,환불
RET-000045471,ORD-000203093,NQ-TOP-001-S-SKB,R04,완료,2025-04-08,교환
RET-000129778,ORD-000569032,NQ-PNT-001-XL-GRY,R01,완료,2025-12-20,환불
RET-000220910,ORD-000973775,NQ-CLR-COOL-002-M-ASH,R05,완료,2026-06-19,교환
RET-000179817,ORD-000788721,NQ-TOP-003-M-NVY,R01,완료,2026-03-25,교환
RET-000084964,ORD-000376698,NQ-TOP-001-XS-SKB,R03,완료,2025-08-26,교환
RET-000178808,ORD-000784187,NQ-OUT-001-L-NVY,R04,완료,2026-04-04,환불
RET-000262807,ORD-001165202,NQ-ACC-SCF-003-FREE-BLK,R01,완료,2026-08-08,환불
RET-000200547,ORD-000880303,NQ-PNT-001-M-NVY,R01,완료,2026-04-24,교환
RET-000095317,ORD-000420097,NQ-PNT-001-XL-BEG,R01,완료,2025-10-01,환불
RET-000044428,ORD-000198696,NQ-CLR-COOL-005-S-IVR,R02,완료,2025-03-27,환불
RET-000052667,ORD-000233983,NQ-TOP-001-XL-NVY,R01,완료,2025-05-03,환불
RET-000002910,ORD-000013435,NQ-TOP-001-S-SKB,R03,완료,2024-04-07,환불
RET-000258819,ORD-001144123,NQ-TOP-001-XL-BLK,R02,완료,2026-08-11,환불
RET-000209531,ORD-000921788,NQ-OUT-001-M-GRY,R01,완료,2026-05-17,환불
RET-000055019,ORD-000244082,NQ-PNT-001-L-BLK,R01,완료,2025-05-10,환불
RET-000126105,ORD-000554822,NQ-OUT-002-L-BLK,R03,완료,2025-12-31,환불
RET-000245858,ORD-001085282,NQ-OUT-001-L-BLK,R03,완료,2026-08-02,교환
RET-000096899,ORD-000427185,NQ-PNT-001-2XL-GRY,R02,완료,2025-10-02,환불
RET-000150940,ORD-000662902,NQ-OUT-003-S-GRY,R01,완료,2026-02-08,교환
RET-000158374,ORD-000691782,NQ-PNT-003-M-BLK,R01,완료,2026-03-08,교환
RET-000165817,ORD-000723619,NQ-DRS-002-S-IVR,R01,완료,2026-03-19,교환
