return_id,order_id,sku_code,reason_code,status,request_date,resolution
RET-000062710,ORD-000278471,NQ-OUT-003-S-BEG,R03,완료,2025-06-26,교환
RET-000141680,ORD-000617759,NQ-PNT-001-M-GRY,R02,완료,2026-01-15,교환
RET-000080823,ORD-000359114,NQ-PNT-001-L-KHK,R01,완료,2025-08-19,교환
RET-000108614,ORD-000477244,NQ-TOP-003-XL-BLK,R03,완료,2025-11-07,교환
RET-000181680,ORD-000797595,NQ-ACC-BLT-002-FREE-BEG,R01,완료,2026-03-23,환불
RET-000066657,ORD-000296182,NQ-TOP-004-XS-BLK,R03,완료,2025-07-17,교환
RET-000015349,ORD-000070824,NQ-TOP-001-M-BLK,R03,완료,2024-09-20,교환
RET-000246556,ORD-001088439,NQ-CLR-MUT-003-S-ASH,R01,완료,2026-07-23,교환
RET-000079264,ORD-000352140,NQ-OUT-002-M-NVY,R01,완료,2025-08-11,환불
RET-000098905,ORD-000436216,NQ-PNT-001-L-NVY,R03,완료,2025-10-08,교환
RET-000133761,ORD-000584883,NQ-TOP-001-XL-LYL,R01,완료,2025-12-29,환불
RET-000074571,ORD-000330637,NQ-PNT-002-S-BLK,R03,완료,2025-08-01,환불
RET-000116204,ORD-000510918,NQ-PNT-001-M-GRY,R01,완료,2025-12-02,교환
RET-000196520,ORD-000863611,NQ-PNT-001-M-NVY,R02,완료,2026-04-16,교환
RET-000041708,ORD-000187032,NQ-CLR-WRM-001-S-ASH,R04,완료,2025-03-31,교환
RET-000007631,ORD-000035565,NQ-TOP-005-XL-WHT,R01,완료,2024-06-17,교환
RET-000058603,ORD-000259708,NQ-CLR-COOL-002-L-CRM,R03,완료,2025-06-09,교환
RET-000181957,ORD-000798921,NQ-OUT-001-M-BLK,R03,완료,2026-03-29,교환
RET-000253596,ORD-001133998,NQ-CLR-WRM-004-L-IVR,R01,완료,2026-08-05,교환
RET-000226338,ORD-000998434,NQ-CLR-MUT-006-L-CRM,R03,완료,2026-06-24,환불
RET-000104966,ORD-000462172,NQ-PNT-001-L-NVY,R02,완료,2025-11-14,환불
RET-000229001,ORD-001010175,NQ-OUT-001-S-BEG,R01,완료,2026-07-06,교환
RET-000086749,ORD-000383803,NQ-TOP-001-S-NVY,R03,완료,2025-09-02,환불
RET-000042433,ORD-000190180,NQ-PNT-001-L-GRY,R01,완료,2025-03-18,환불
RET-000172819,ORD-000755869,NQ-TOP-001-L-NVY,R05,완료,2026-03-19,환불
RET-000025117,ORD-000115610,NQ-TOP-001-L-WHT,R01,완료,2025-01-02,환불
RET-000101705,ORD-000448198,TRD-OUT-02-WAV-002-S-GRN,R03,완료,2025-10-23,환불
RET-000241454,ORD-001065140,NQ-TOP-001-2XL-LYL,R01,완료,2026-07-17,교환
RET-000199533,ORD-000876069,NQ-TOP-001-XL-BLK,R01,완료,2026-04-25,환불
RET-000206218,ORD-000905852,NQ-TOP-001-M-LYL,R01,완료,2026-05-17,교환
RET-000217519,ORD-000958489,NQ-TOP-001-L-LYL,R01,완료,2026-05-31,환불
RET-000211798,ORD-000932555,NQ-PNT-001-2XL-GRY,R03,완료,2026-06-02,교환
RET-000115995,ORD-000509985,NQ-TOP-001-L-WHT,R01,완료,2025-12-13,환불
RET-000035278,ORD-000160227,NQ-OUT-001-M-GRY,R01,완료,2025-03-09,교환
RET-000219241,ORD-000966470,NQ-TOP-004-L-GRY,R01,완료,2026-06-02,교환
RET-000193314,ORD-000849980,NQ-PNT-001-L-BEG,R01,완료,2026-04-10,교환
RET-000162432,ORD-000707734,NQ-TOP-001-XL-LYL,R01,완료,2026-03-06,교환
RET-000133555,ORD-000584031,NQ-TOP-001-L-GRY,R04,완료,2026-01-12,교환
RET-000000664,ORD-000003057,NQ-TOP-001-2XL-NVY,R03,완료,2024-03-18,교환
RET-000159619,ORD-000696376,NQ-OUT-001-S-GRY,R01,완료,2026-02-28,교환
RET-000007290,ORD-000033925,NQ-CLR-COOL-002-S-ASH,R01,완료,2024-06-22,환불
RET-000216629,ORD-000954505,NQ-PNT-003-M-BLK,R03,완료,2026-05-23,교환
RET-000209183,ORD-000920086,NQ-PNT-001-4XL-KHK,R01,완료,2026-05-27,교환
RET-000097374,ORD-000429438,NQ-TOP-005-L-WHT,R02,완료,2025-10-04,교환
RET-000076427,ORD-000339097,NQ-TOP-002-L-BLK,R04,완료,2025-08-18,교환
RET-000248874,ORD-001099466,NQ-PNT-003-S-BEG,R01,완료,2026-08-06,교환
RET-000217772,ORD-000959714,NQ-DRS-002-M-BLK,R01,완료,2026-05-30,환불
RET-000228687,ORD-001008804,NQ-TOP-001-L-GRY,R01,완료,2026-06-18,교환
RET-000028968,ORD-000131724,NQ-TOP-001-M-GRY,R03,완료,2025-01-12,교환
RET-000219422,ORD-000967285,NQ-CLR-WRM-001-M-ASH,R03,완료,2026-05-28,교환
RET-000194938,ORD-000856771,NQ-OUT-002-M-BEG,R02,완료,2026-04-26,환불
RET-000015518,ORD-000071580,NQ-PNT-003-3XL-BEG,R02,완료,2024-09-28,교환
RET-000157707,ORD-000689364,NQ-OUT-001-S-BLK,R01,완료,2026-02-25,환불
RET-000038795,ORD-000174451,NQ-PNT-003-L-BEG,R02,완료,2025-03-28,환불
RET-000175829,ORD-000770146,NQ-PNT-001-XL-BEG,R03,완료,2026-03-16,교환
RET-000090295,ORD-000397935,TRD-OUT-02-STR-001-L-BEG,R01,완료,2025-09-25,환불
RET-000051914,ORD-000230556,NQ-TOP-003-L-NVY,R02,완료,2025-05-13,교환
RET-000073231,ORD-000324619,NQ-CLR-COOL-002-S-IVR,R03,완료,2025-08-12,교환
RET-000132119,ORD-000578117,NQ-TOP-001-S-SKB,R03,완료,2025-12-31,환불
RET-000159233,ORD-000695010,NQ-TOP-005-L-NVY,R01,완료,2026-02-24,교환
RET-000049641,ORD-000220840,NQ-CLR-WRM-001-L-ASH,R01,완료,2025-04-26,교환
RET-000144939,ORD-000633870,NQ-CLR-COOL-005-S-CRM,R02,완료,2026-02-01,교환
RET-000094208,ORD-000415022,NQ-TOP-001-L-NVY,R01,완료,2025-09-28,환불
RET-000179446,ORD-000786899,NQ-OUT-002-L-BEG,R01,완료,2026-03-23,환불
RET-000127664,ORD-000561022,NQ-PNT-001-4XL-BLK,R01,완료,2025-12-21,교환
RET-000173291,ORD-000758096,NQ-PNT-001-S-BLK,R01,완료,2026-03-20,교환
RET-000047173,ORD-000210299,NQ-PNT-001-4XL-BLK,R04,완료,2025-04-08,환불
RET-000189539,ORD-000833602,NQ-DRS-001-L-BLK,R03,완료,2026-04-16,교환
RET-000069512,ORD-000307982,NQ-OUT-001-L-GRY,R01,완료,2025-07-20,교환
RET-000205085,ORD-000900321,NQ-TOP-001-S-ORC,R02,완료,2026-05-21,교환
RET-000140230,ORD-000611482,NQ-PNT-001-2XL-BLK,R01,완료,2026-01-24,환불
RET-000050322,ORD-000223710,NQ-PNT-003-L-GRY,R01,완료,2025-05-03,환불
RET-000062652,ORD-000278217,NQ-TOP-002-S-GRY,R01,완료,2025-06-21,환불
RET-000051588,ORD-000229169,NQ-OUT-002-S-BLK,R01,완료,2025-04-26,교환
RET-000118295,ORD-000520539,NQ-CLR-WRM-001-M-IVR,R03,완료,2025-12-01,환불
RET-000185544,ORD-000816136,NQ-DRS-002-L-IVR,R02,완료,2026-04-14,교환
RET-000238951,ORD-001053386,NQ-CLR-WRM-001-S-CRM,R01,완료,2026-07-10,환불
RET-000151577,ORD-000665331,NQ-PNT-001-L-KHK,R05,완료,2026-02-19,환불
RET-000181000,ORD-000794318,NQ-TOP-001-M-BLK,R04,완료,2026-03-23,교환
RET-000223384,ORD-000985239,NQ-OUT-001-M-BEG,R03,완료,2026-06-12,교환
RET-000165323,ORD-000721434,NQ-PNT-001-4XL-BEG,R03,완료,2026-03-14,교환
RET-000063251,ORD-000281035,NQ-PNT-002-L-GRY,R03,완료,2025-06-29,교환
RET-000199597,ORD-000876352,NQ-OUT-002-S-BEG,R01,완료,2026-05-04,환불
RET-000064413,ORD-000285979,NQ-CLR-COOL-002-S-ASH,R04,완료,2025-06-28,교환
RET-000145776,ORD-000638646,NQ-PNT-001-4XL-GRY,R02,완료,2026-01-16,교환
RET-000099525,ORD-000438943,NQ-PNT-001-L-BLK,R03,완료,2025-10-19,교환
RET-000238009,ORD-001048918,NQ-ACC-PCH-005-FREE-BRN,R01,완료,2026-07-20,교환
RET-000054620,ORD-000242342,NQ-TOP-001-L-ORC,R01,완료,2025-05-21,환불
RET-000102640,ORD-000452246,NQ-CLR-MUT-003-S-IVR,R03,완료,2025-10-19,교환
RET-000209221,ORD-000920270,NQ-TOP-003-XL-NVY,R03,완료,2026-05-12,교환
RET-000135975,ORD-000593546,NQ-TOP-001-2XL-NVY,R03,완료,2026-01-02,환불
RET-000004218,ORD-000019584,NQ-TOP-001-L-LYL,R03,완료,2024-04-27,교환
RET-000224252,ORD-000989027,NQ-DRS-001-M-IVR,R04,완료,2026-06-16,환불
RET-000158084,ORD-000690762,NQ-CLR-WRM-001-M-IVR,R01,완료,2026-03-04,환불
RET-000051813,ORD-000230209,NQ-TOP-003-XS-GRY,R05,완료,2025-04-30,교환
RET-000069209,ORD-000306710,NQ-TOP-001-XL-WHT,R02,완료,2025-07-26,교환
RET-000236282,ORD-001041279,NQ-OUT-001-S-BLK,R01,완료,2026-06-28,환불
RET-000137541,ORD-000599645,NQ-PNT-001-XL-BEG,R03,완료,2026-01-14,교환
RET-000091936,ORD-000404970,TRD-OUT-02-WAV-002-M-BEG,R03,완료,2025-09-30,환불
RET-000035541,ORD-000161220,NQ-TOP-003-L-GRY,R01,완료,2025-03-25,교환
RET-000135711,ORD-000592495,NQ-PNT-001-3XL-GRY,R01,완료,2026-01-03,교환
RET-000182303,ORD-000800486,NQ-PNT-001-3XL-NVY,R03,완료,2026-03-24,교환
RET-000202597,ORD-000889153,NQ-ACC-BAG-001-FREE-BEG,R05,완료,2026-05-08,환불
RET-000213428,ORD-000939747,NQ-PNT-003-M-BLK,R03,완료,2026-06-07,교환
RET-000253527,ORD-001133229,NQ-TOP-001-XL-GRY,R03,완료,2026-08-01,교환
RET-000216262,ORD-000952787,NQ-CLR-WRM-001-M-IVR,R03,완료,2026-06-05,교환
RET-000032720,ORD-000149031,NQ-TOP-003-2XL-BLK,R01,완료,2025-02-24,환불
RET-000096773,ORD-000426617,NQ-PNT-001-L-KHK,R01,완료,2025-10-09,교환
RET-000144379,ORD-000630772,NQ-CLR-WRM-001-S-IVR,R01,완료,2026-01-25,환불
RET-000085749,ORD-000379819,NQ-OUT-001-S-BEG,R02,완료,2025-08-26,교환
RET-000238749,ORD-001052361,NQ-CLR-MUT-003-S-ASH,R01,완료,2026-07-16,교환
RET-000151005,ORD-000663098,NQ-TOP-001-XL-ORC,R02,완료,2026-02-06,환불
RET-000011469,ORD-000053502,NQ-TOP-001-XL-GRY,R01,완료,2024-08-10,환불
RET-000125284,ORD-000551559,NQ-TOP-001-L-WHT,R03,완료,2025-12-13,환불
RET-000049422,ORD-000219878,NQ-OUT-003-S-BLK,R01,완료,2025-04-15,교환
RET-000226616,ORD-000999648,NQ-OUT-001-S-GRY,R02,완료,2026-06-29,교환
RET-000221514,ORD-000976493,NQ-DRS-001-M-BLK,R03,완료,2026-06-04,교환
RET-000248040,ORD-001095109,NQ-CLR-COOL-002-M-CRM,R02,완료,2026-08-06,교환
RET-000085852,ORD-000380209,NQ-PNT-001-M-BLK,R01,완료,2025-08-23,교환
RET-000186874,ORD-000821998,NQ-PNT-001-2XL-KHK,R01,완료,2026-04-06,환불
RET-000010848,ORD-000050593,NQ-PNT-001-XL-BLK,R03,완료,2024-08-18,교환
RET-000086412,ORD-000382545,NQ-TOP-001-XS-WHT,R03,완료,2025-09-07,교환
RET-000074747,ORD-000331417,NQ-CLR-MUT-003-L-CRM,R01,완료,2025-08-19,교환
RET-000034562,ORD-000157097,NQ-TOP-002-M-GRY,R03,완료,2025-03-01,교환
RET-000044767,ORD-000200104,NQ-TOP-001-L-NVY,R03,완료,2025-04-09,교환
RET-000212967,ORD-000937740,NQ-PNT-002-M-BEG,R01,완료,2026-05-31,교환
RET-000189971,ORD-000835456,NQ-OUT-001-M-BEG,R01,완료,2026-04-06,교환
RET-000021060,ORD-000096959,NQ-PNT-001-3XL-KHK,R03,완료,2024-11-28,교환
RET-000070509,ORD-000312143,NQ-CLR-COOL-002-M-IVR,R03,완료,2025-07-13,교환
RET-000169522,ORD-000740666,NQ-PNT-001-M-GRY,R01,완료,2026-03-10,환불
RET-000196913,ORD-000865208,NQ-ACC-BLT-002-FREE-BLK,R01,완료,2026-05-06,교환
RET-000212953,ORD-000937698,NQ-PNT-003-L-BEG,R03,완료,2026-06-04,교환
RET-000089813,ORD-000395945,NQ-TOP-001-M-SKB,R01,완료,2025-09-10,환불
RET-000145203,ORD-000635213,NQ-CLR-COOL-002-L-CRM,R01,완료,2026-02-03,환불
RET-000211028,ORD-000928791,NQ-TOP-001-2XL-NVY,R03,완료,2026-05-27,교환
RET-000093020,ORD-000409710,NQ-TOP-001-L-SKB,R01,완료,2025-09-26,환불
RET-000084415,ORD-000374518,NQ-PNT-001-XL-KHK,R01,완료,2025-08-25,환불
RET-000146866,ORD-000644239,NQ-PNT-001-XS-BLK,R01,완료,2026-02-01,교환
RET-000109917,ORD-000482934,NQ-CLR-COOL-002-M-CRM,R03,완료,2025-11-09,교환
RET-000009633,ORD-000045161,NQ-PNT-001-M-BLK,R01,완료,2024-07-23,교환
RET-000107699,ORD-000473665,NQ-OUT-001-M-BLK,R01,완료,2025-11-06,환불
RET-000064264,ORD-000285300,NQ-TOP-001-XL-BLK,R01,완료,2025-06-30,교환
RET-000009255,ORD-000043429,NQ-TOP-001-L-LYL,R01,완료,2024-07-18,환불
RET-000115088,ORD-000505844,NQ-OUT-001-L-BEG,R01,완료,2025-12-14,교환
RET-000231456,ORD-001020555,NQ-TOP-001-XS-WHT,R05,완료,2026-06-16,교환
RET-000016531,ORD-000076327,NQ-TOP-001-L-LYL,R01,완료,2024-10-01,교환
RET-000002565,ORD-000011800,NQ-PNT-001-2XL-BLK,R03,완료,2024-04-13,환불
RET-000210168,ORD-000924682,NQ-PNT-002-L-BLK,R03,완료,2026-05-21,교환
RET-000158718,ORD-000693068,NQ-TOP-005-XL-BLK,R02,완료,2026-03-02,환불
RET-000189627,ORD-000833985,NQ-OUT-001-M-BLK,R01,완료,2026-04-11,교환
RET-000060206,ORD-000266954,NQ-CLR-COOL-002-M-ASH,R04,완료,2025-06-08,교환
RET-000015117,ORD-000069765,NQ-PNT-001-L-BEG,R01,완료,2024-09-29,환불
RET-000014572,ORD-000067306,NQ-PNT-001-S-NVY,R04,완료,2024-09-09,환불
RET-000236449,ORD-001041966,NQ-OUT-001-L-GRY,R01,완료,2026-06-30,환불
RET-000001928,ORD-000008844,NQ-PNT-001-L-GRY,R01,완료,2024-03-19,교환
RET-000171654,ORD-000750470,NQ-OUT-001-L-NVY,R03,완료,2026-03-23,교환
RET-000226459,ORD-000998963,NQ-TOP-001-M-SKB,R01,완료,2026-07-01,환불
RET-000064950,ORD-000288322,NQ-PNT-001-XL-NVY,R01,완료,2025-06-23,환불
RET-000009674,ORD-000045355,NQ-CLR-COOL-002-M-CRM,R02,완료,2024-07-29,교환
RET-000187372,ORD-000824410,NQ-ACC-BAG-001-FREE-BLK,R02,완료,2026-04-06,교환
RET-000126145,ORD-000554975,NQ-OUT-002-S-BLK,R01,완료,2025-12-16,환불
RET-000167449,ORD-000731193,NQ-PNT-001-S-NVY,R02,완료,2026-03-12,환불
RET-000176630,ORD-000773924,NQ-DRS-001-S-IVR,R01,완료,2026-03-30,교환
RET-000010462,ORD-000048844,NQ-TOP-001-XL-NVY,R03,완료,2024-08-10,교환
RET-000039055,ORD-000175530,NQ-CLR-WRM-001-M-CRM,R01,완료,2025-03-18,교환
RET-000175582,ORD-000768881,NQ-DRS-001-S-BLK,R02,완료,2026-03-17,교환
RET-000105421,ORD-000464067,NQ-PNT-001-2XL-BEG,R02,완료,2025-11-04,교환
RET-000151051,ORD-000663285,NQ-OUT-001-M-BLK,R03,완료,2026-02-05,교환
RET-000004700,ORD-000021927,NQ-PNT-001-L-BEG,R01,완료,2024-05-17,교환
RET-000117591,ORD-000517255,NQ-PNT-001-M-BLK,R02,완료,2025-12-14,환불
RET-000164085,ORD-000715528,TRD-OUT-03-STR-001-S-BLK,R01,완료,2026-03-08,교환
RET-000249826,ORD-001104546,NQ-PNT-003-XS-GRY,R03,완료,2026-08-03,환불
RET-000171695,ORD-000750651,NQ-PNT-001-L-BLK,R01,완료,2026-03-13,교환
RET-000020674,ORD-000095368,NQ-PNT-003-2XL-BLK,R02,완료,2024-11-19,교환
RET-000026444,ORD-000120962,NQ-PNT-002-2XL-GRY,R02,완료,2025-01-12,교환
RET-000093387,ORD-000411305,NQ-PNT-001-2XL-BEG,R01,완료,2025-09-28,환불
RET-000170269,ORD-000744031,NQ-TOP-002-S-BLK,R03,완료,2026-03-30,교환
RET-000228777,ORD-001009224,NQ-TOP-001-L-LYL,R01,완료,2026-06-24,환불
RET-000028070,ORD-000127868,NQ-TOP-001-M-SKB,R03,완료,2025-01-20,교환
RET-000052822,ORD-000234691,NQ-CLR-MUT-003-L-CRM,R01,완료,2025-04-30,환불
RET-000180835,ORD-000793492,NQ-PNT-001-S-GRY,R01,완료,2026-03-31,교환
RET-000109956,ORD-000483127,NQ-CLR-MUT-003-M-IVR,R01,완료,2025-11-27,교환
RET-000213340,ORD-000939389,NQ-PNT-001-XL-NVY,R02,완료,2026-06-04,환불
RET-000213228,ORD-000938938,NQ-TOP-001-2XL-NVY,R01,완료,2026-06-01,환불
RET-000062001,ORD-000275055,NQ-OUT-003-S-BLK,R05,완료,2025-06-26,교환
RET-000100836,ORD-000444522,NQ-TOP-001-L-ORC,R01,완료,2025-10-23,교환
RET-000116828,ORD-000513749,NQ-TOP-004-3XL-WHT,R03,완료,2025-12-09,교환
RET-000047868,ORD-000213231,NQ-TOP-002-S-GRY,R01,완료,2025-04-15,환불
RET-000209134,ORD-000919823,NQ-TOP-003-M-GRY,R04,완료,2026-05-19,교환
RET-000004345,ORD-000020159,NQ-CLR-MUT-003-S-CRM,R01,완료,2024-05-15,교환
RET-000059436,ORD-000263372,NQ-CLR-WRM-004-S-IVR,R01,완료,2025-05-31,환불
RET-000026277,ORD-000120303,NQ-PNT-001-S-GRY,R04,완료,2024-12-24,환불
RET-000197108,ORD-000866015,NQ-OUT-001-M-BEG,R03,완료,2026-04-24,환불
RET-000181653,ORD-000797464,NQ-TOP-001-2XL-WHT,R01,완료,2026-03-26,교환
RET-000233816,ORD-001030739,NQ-OUT-001-S-GRY,R02,완료,2026-07-06,교환
RET-000119772,ORD-000527551,NQ-PNT-001-XS-BEG,R03,완료,2025-12-11,환불
RET-000217530,ORD-000958532,NQ-TOP-001-M-LYL,R01,완료,2026-06-08,교환
RET-000002222,ORD-000010248,NQ-PNT-004-S-GRY,R02,완료,2024-03-27,교환
RET-000147529,ORD-000647570,NQ-TOP-001-S-LYL,R04,완료,2026-01-22,교환
RET-000141951,ORD-000618922,NQ-PNT-001-2XL-GRY,R04,완료,2026-01-14,환불
RET-000049706,ORD-000221174,NQ-TOP-001-3XL-WHT,R03,완료,2025-04-30,교환
RET-000064707,ORD-000287192,NQ-TOP-001-M-LYL,R04,완료,2025-07-02,환불
RET-000202285,ORD-000887628,NQ-PNT-003-M-BLK,R01,완료,2026-05-16,교환
RET-000105853,ORD-000465833,NQ-OUT-002-S-GRY,R01,완료,2025-11-04,환불
RET-000177071,ORD-000775926,NQ-TOP-001-S-LYL,R01,완료,2026-03-30,환불
RET-000087726,ORD-000387760,NQ-OUT-001-L-BEG,R01,완료,2025-09-15,환불
RET-000055966,ORD-000248172,NQ-PNT-003-S-BEG,R01,완료,2025-05-26,교환
RET-000096598,ORD-000425877,NQ-PNT-002-XL-BEG,R01,완료,2025-10-13,교환
RET-000073986,ORD-000328082,NQ-TOP-003-2XL-NVY,R01,완료,2025-08-08,환불
RET-000154168,ORD-000675528,NQ-PNT-004-M-BEG,R01,완료,2026-02-15,환불
