sku_code,location_id,available_qty,reserved_qty,defective_qty,pending_return_qty,safety_stock,reorder_point,last_updated
NQ-TOP-002-XS-BLK,STORE-04,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XS-WHT,HUB,752,0,0,4,240,480,2026-08-20T00:00:00
NQ-TOP-002-XS-WHT,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XS-WHT,STORE-02,4,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XS-WHT,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XS-WHT,STORE-04,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XS-GRY,HUB,846,0,0,1,240,480,2026-08-20T00:00:00
NQ-TOP-002-XS-GRY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XS-GRY,STORE-02,4,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XS-GRY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XS-GRY,STORE-04,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XS-NVY,HUB,823,0,0,3,240,480,2026-08-20T00:00:00
NQ-TOP-002-XS-NVY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XS-NVY,STORE-02,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XS-NVY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XS-NVY,STORE-04,4,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-BLK,HUB,819,0,0,6,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-BLK,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-BLK,STORE-02,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-BLK,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-BLK,STORE-04,2,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-WHT,HUB,834,0,0,10,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-WHT,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-WHT,STORE-02,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-WHT,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-WHT,STORE-04,4,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-GRY,HUB,357,0,0,8,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-GRY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-GRY,STORE-02,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-GRY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-GRY,STORE-04,1,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-NVY,HUB,709,0,0,8,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-NVY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-NVY,STORE-02,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-NVY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-S-NVY,STORE-04,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-BLK,HUB,547,0,0,4,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-BLK,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-BLK,STORE-02,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-BLK,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-BLK,STORE-04,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-WHT,HUB,975,0,0,5,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-WHT,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-WHT,STORE-02,4,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-WHT,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-WHT,STORE-04,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-GRY,HUB,544,0,0,8,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-GRY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-GRY,STORE-02,2,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-GRY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-GRY,STORE-04,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-NVY,HUB,1010,0,0,5,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-NVY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-NVY,STORE-02,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-NVY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-M-NVY,STORE-04,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-BLK,HUB,902,0,0,3,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-BLK,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-BLK,STORE-02,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-BLK,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-BLK,STORE-04,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-WHT,HUB,609,0,0,10,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-WHT,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-WHT,STORE-02,2,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-WHT,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-WHT,STORE-04,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-GRY,HUB,568,0,0,3,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-GRY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-GRY,STORE-02,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-GRY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-GRY,STORE-04,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-NVY,HUB,549,0,0,8,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-NVY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-NVY,STORE-02,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-NVY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-L-NVY,STORE-04,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-BLK,HUB,507,0,0,12,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-BLK,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-BLK,STORE-02,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-BLK,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-BLK,STORE-04,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-WHT,HUB,493,0,0,8,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-WHT,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-WHT,STORE-02,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-WHT,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-WHT,STORE-04,2,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-GRY,HUB,584,0,0,11,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-GRY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-GRY,STORE-02,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-GRY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-GRY,STORE-04,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-NVY,HUB,584,0,0,14,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-NVY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-NVY,STORE-02,2,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-NVY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-XL-NVY,STORE-04,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-BLK,HUB,609,0,0,9,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-BLK,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-BLK,STORE-02,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-BLK,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-BLK,STORE-04,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-WHT,HUB,573,0,0,4,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-WHT,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-WHT,STORE-02,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-WHT,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-WHT,STORE-04,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-GRY,HUB,607,0,0,5,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-GRY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-GRY,STORE-02,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-GRY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-GRY,STORE-04,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-NVY,HUB,601,0,0,4,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-NVY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-NVY,STORE-02,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-NVY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-2XL-NVY,STORE-04,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-BLK,HUB,566,0,0,1,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-BLK,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-BLK,STORE-02,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-BLK,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-BLK,STORE-04,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-WHT,HUB,532,0,0,3,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-WHT,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-WHT,STORE-02,4,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-WHT,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-WHT,STORE-04,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-GRY,HUB,443,0,0,3,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-GRY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-GRY,STORE-02,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-GRY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-GRY,STORE-04,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-NVY,HUB,494,0,0,1,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-NVY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-NVY,STORE-02,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-NVY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-3XL-NVY,STORE-04,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-BLK,HUB,704,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-BLK,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-BLK,STORE-02,4,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-BLK,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-BLK,STORE-04,2,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-WHT,HUB,997,0,0,2,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-WHT,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-WHT,STORE-02,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-WHT,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-WHT,STORE-04,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-GRY,HUB,983,0,0,1,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-GRY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-GRY,STORE-02,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-GRY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-GRY,STORE-04,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-NVY,HUB,960,0,0,2,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-NVY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-NVY,STORE-02,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-NVY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-002-4XL-NVY,STORE-04,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-BLK,HUB,785,0,0,3,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-BLK,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-BLK,STORE-02,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-BLK,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-BLK,STORE-04,2,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-WHT,HUB,709,0,0,4,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-WHT,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-WHT,STORE-02,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-WHT,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-WHT,STORE-04,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-GRY,HUB,779,0,0,2,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-GRY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-GRY,STORE-02,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-GRY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-GRY,STORE-04,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-NVY,HUB,654,0,0,1,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-NVY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-NVY,STORE-02,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-NVY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XS-NVY,STORE-04,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-BLK,HUB,804,0,0,17,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-BLK,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-BLK,STORE-02,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-BLK,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-BLK,STORE-04,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-WHT,HUB,878,0,0,2,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-WHT,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-WHT,STORE-02,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-WHT,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-WHT,STORE-04,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-GRY,HUB,965,0,0,7,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-GRY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-GRY,STORE-02,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-GRY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-GRY,STORE-04,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-NVY,HUB,374,0,0,17,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-NVY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-NVY,STORE-02,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-NVY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-S-NVY,STORE-04,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-BLK,HUB,541,0,0,12,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-BLK,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-BLK,STORE-02,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-BLK,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-BLK,STORE-04,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-WHT,HUB,574,0,0,8,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-WHT,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-WHT,STORE-02,1,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-WHT,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-WHT,STORE-04,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-GRY,HUB,594,0,0,6,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-GRY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-GRY,STORE-02,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-GRY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-GRY,STORE-04,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-NVY,HUB,535,0,0,4,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-NVY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-NVY,STORE-02,1,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-NVY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-M-NVY,STORE-04,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-BLK,HUB,534,0,0,11,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-BLK,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-BLK,STORE-02,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-BLK,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-BLK,STORE-04,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-WHT,HUB,1146,0,0,8,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-WHT,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-WHT,STORE-02,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-WHT,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-WHT,STORE-04,4,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-GRY,HUB,480,0,0,3,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-GRY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-GRY,STORE-02,1,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-GRY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-GRY,STORE-04,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-NVY,HUB,613,0,0,3,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-NVY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-NVY,STORE-02,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-NVY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-L-NVY,STORE-04,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-BLK,HUB,593,0,0,10,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-BLK,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-BLK,STORE-02,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-BLK,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-BLK,STORE-04,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-WHT,HUB,800,0,0,9,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-WHT,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-WHT,STORE-02,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-WHT,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-WHT,STORE-04,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-GRY,HUB,582,0,0,8,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-GRY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-GRY,STORE-02,4,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-GRY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-GRY,STORE-04,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-NVY,HUB,606,0,0,7,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-NVY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-NVY,STORE-02,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-NVY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-XL-NVY,STORE-04,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-BLK,HUB,632,0,0,9,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-BLK,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-BLK,STORE-02,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-BLK,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-BLK,STORE-04,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-WHT,HUB,669,0,0,3,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-WHT,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-WHT,STORE-02,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-WHT,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-WHT,STORE-04,4,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-GRY,HUB,710,0,0,8,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-GRY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-GRY,STORE-02,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-GRY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-GRY,STORE-04,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-NVY,HUB,636,0,0,8,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-NVY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-NVY,STORE-02,4,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-NVY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-2XL-NVY,STORE-04,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-3XL-BLK,HUB,496,0,0,1,240,480,2026-08-20T00:00:00
NQ-TOP-003-3XL-BLK,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-3XL-BLK,STORE-02,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-3XL-BLK,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-3XL-BLK,STORE-04,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-3XL-WHT,HUB,489,0,0,2,240,480,2026-08-20T00:00:00
NQ-TOP-003-3XL-WHT,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-3XL-WHT,STORE-02,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-3XL-WHT,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-3XL-WHT,STORE-04,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-3XL-GRY,HUB,499,0,0,5,240,480,2026-08-20T00:00:00
NQ-TOP-003-3XL-GRY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-3XL-GRY,STORE-02,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-3XL-GRY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-3XL-GRY,STORE-04,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-3XL-NVY,HUB,534,0,0,2,240,480,2026-08-20T00:00:00
NQ-TOP-003-3XL-NVY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
